"match_id","party_size","killed_by","map","victim_position_x","victim_position_y","rankrate"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Punch","ERANGEL","625025.6","385148.8","0.52"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","723580.4","449695.2","0.48"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Mini 14","ERANGEL","552423.1","538273.4","0.46"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Punch","ERANGEL","388725.8","133527.0","0.64"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","421796.1","303010.6","0.4"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","335244.4","172156.7","0.72"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","413602.2","471696.9","0.22"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","215994.2","442028.8","0.08"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","437193.8","639992.7","0.84"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","225459.1","396218.3","0.14"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S686","ERANGEL","386004.2","124469.1","0.58"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","413230.8","301442.0","0.34"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S686","ERANGEL","385104.2","124525.6","0.58"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","P18C","ERANGEL","601919.1","471520.3","0.82"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","SCAR-L","ERANGEL","313085.3","440758.3","0.18"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Bluezone","ERANGEL","0.0","0.0","0.66"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","420956.1","293856.0","0.42"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","437557.0","639670.2","0.84"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","210215.9","450686.5","0.04"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Hit by Car","ERANGEL","209390.3","450129.9","0.06"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","423514.2","292911.2","0.42"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","618461.4","614324.3","0.1"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Punch","ERANGEL","564585.6","384675.6","0.74"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","421484.6","303173.0","0.4"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","602477.7","471629.3","0.82"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","444642.2","630255.4","0.6"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","608986.9","604545.3","0.9"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","186226.1","451693.9","0.12"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","279536.3","484732.1","0.2"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","SKS","ERANGEL","436120.1","355440.0","0.28"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","517659.2","441056.3","0.36"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M249","ERANGEL","204316.0","425497.2","0.04"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","716228.9","450928.2","0.48"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","411619.8","302548.5","0.34"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S1897","ERANGEL","623035.9","378539.8","0.68"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","280262.2","484779.5","0.2"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","552601.4","527933.0","0.44"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","319063.8","453937.8","0.26"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","284460.3","257258.8","0.32"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","SCAR-L","ERANGEL","223515.5","395134.9","0.14"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","420663.4","302838.1","0.88"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Grenade","ERANGEL","573541.6","382826.1","0.74"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S12K","ERANGEL","446390.7","629453.9","0.6"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","187037.8","450248.0","0.12"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","382331.6","125179.3","0.64"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","336204.7","171269.5","0.72"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","386709.3","134489.8","0.86"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","424136.2","303362.9","0.88"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S686","ERANGEL","603059.8","599778.8","0.66"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","387416.8","133344.1","0.86"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","0.0","0.0","0.36"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","445739.2","629893.7","0.62"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","518149.4","430827.1","0.38"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","622892.3","378550.1","0.68"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","515258.8","430599.2","0.38"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","AKM","ERANGEL","551347.7","628985.8","0.96"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","342179.3","163828.3","0.92"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","439120.7","635969.3","0.94"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","567584.3","620671.1","0.56"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","P92","ERANGEL","441741.3","642759.0","0.94"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","723680.1","434354.2","0.76"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S12K","ERANGEL","687167.5","459929.5","0.5"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","555097.8","526780.0","0.44"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","728646.1","433725.8","0.76"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S1897","ERANGEL","608428.1","606682.4","0.9"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Mini 14","ERANGEL","214680.2","460183.3","0.1"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","417983.4","330901.1","0.8"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","S686","ERANGEL","602965.6","599884.0","0.66"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","341023.6","163105.3","0.92"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","0.0","0.0","0.84"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Punch","ERANGEL","551738.3","628975.6","0.96"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","625380.4","385113.2","0.52"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","445671.8","628642.9","0.62"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","567527.3","620508.2","0.56"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Mini 14","ERANGEL","447071.2","629512.3","0.7"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","447571.2","629565.8","0.7"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","317703.4","453375.0","0.26"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","215894.5","442043.2","0.08"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M416","ERANGEL","422265.2","292369.3","0.78"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","UMP9","ERANGEL","416313.7","330281.6","0.8"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","Down and Out","ERANGEL","212978.1","448992.2","0.06"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","death.Buff_FireDOT_C","ERANGEL","665655.8","413951.3","0.5"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","P1911","ERANGEL","402770.2","300962.8","0.78"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","M16A4","ERANGEL","336866.1","173461.3","0.66"
"2U4GBNA0Ymkf9mVpZ3wDYWPIwd3ZDAJW91v-Ey-4W40yhZ0hIAAOqHWQ0hsS9kF4","2","SCAR-L","ERANGEL","0.0","0.0","0.84"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","UMP9","ERANGEL","358902.5","398929.3","0.72"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SCAR-L","ERANGEL","623477.0","299816.8","0.8"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Mini 14","ERANGEL","441574.2","332700.9","0.5"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Grenade","ERANGEL","458543.0","411045.1","0.04"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","351233.9","329159.6","0.3"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SKS","ERANGEL","393487.6","419829.8","0.21"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","P18C","ERANGEL","0.0","0.0","0.58"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M16A4","ERANGEL","421579.1","324409.3","0.65"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","349688.1","423170.8","0.37"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","383198.9","496571.4","0.48"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","414939.8","391191.0","0.23"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","317393.0","331603.4","0.62"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","445354.9","392332.3","0.18"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","321061.2","325549.1","0.42"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Falling","ERANGEL","305927.4","390214.3","0.52"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Mini 14","ERANGEL","466318.5","423841.0","0.09"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","534380.4","484529.3","0.29"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SCAR-L","ERANGEL","526648.4","357468.9","0.38"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Punch","ERANGEL","0.0","0.0","0.89"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","UMP9","ERANGEL","367555.2","417356.4","0.53"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Grenade","ERANGEL","465904.6","424023.0","0.22"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","S1897","ERANGEL","310150.0","326834.5","0.78"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","S1897","ERANGEL","391969.6","352248.7","0.66"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SCAR-L","ERANGEL","520038.3","352164.7","0.41"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Grenade","ERANGEL","470807.8","434068.9","0.08"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","432859.5","431221.8","0.11"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","300520.2","315148.8","0.69"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","DP-28","ERANGEL","158601.5","300231.6","0.54"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Tommy Gun","ERANGEL","437941.8","385481.9","0.24"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","486360.5","446808.3","0.17"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SCAR-L","ERANGEL","567493.8","351036.9","0.26"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M16A4","ERANGEL","630544.7","306947.9","0.49"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Falling","ERANGEL","151642.3","412024.3","0.76"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M16A4","ERANGEL","374205.2","364930.4","0.46"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Micro UZI","ERANGEL","214254.4","468444.1","0.6"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","356847.8","334294.5","0.39"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","DP-28","ERANGEL","360760.8","402877.0","0.67"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","422708.2","411056.1","0.16"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","S686","ERANGEL","420347.7","324417.1","0.89"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Bluezone","ERANGEL","463925.8","425608.0","0.05"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","S686","ERANGEL","341020.1","168077.4","0.73"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","477467.4","462961.8","0.47"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","P92","ERANGEL","215859.7","394579.2","0.79"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Bluezone","ERANGEL","462613.6","410037.3","0.02"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","P92","ERANGEL","219194.2","392294.7","0.57"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","215424.4","362806.4","0.75"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","442274.6","338071.0","0.68"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M16A4","ERANGEL","321687.7","330208.3","0.59"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M416","ERANGEL","397843.4","325358.4","0.27"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Kar98k","ERANGEL","493195.2","426424.3","0.12"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SCAR-L","ERANGEL","535392.9","482264.5","0.33"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","Kar98k","ERANGEL","563754.4","244672.0","0.51"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","SCAR-L","ERANGEL","499527.3","383436.1","0.2"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","418761.8","324850.2","0.87"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","S686","ERANGEL","352967.4","318467.9","0.74"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","M16A4","ERANGEL","571625.5","350188.0","0.36"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","S1897","ERANGEL","359750.2","400172.3","0.7"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","UMP9","ERANGEL","571434.3","348848.7","0.31"
"2U4GBNA0YmkfmTaNxvnKzEQer2qm4vdtZ76Rm5TZhI53SF5dNIJ6CelPYBhIGf8a","1","AKM","ERANGEL","459040.3","450446.8","0.1"
