grid_x,grid_y,death_count
4333,6374,80
4218,3245,80
4196,3254,80
3957,3557,80
4450,6249,80
4206,3257,79
1578,4133,79
4449,3351,79
4327,6347,79
4363,3381,79
4355,3386,79
4194,3250,79
6855,4624,79
4505,6205,79
4189,3249,79
4343,6260,79
4195,3267,79
4447,3350,79
3685,4080,79
4013,2938,79
4678,6434,79
1605,2942,79
5732,3842,79
5500,3629,79
3648,4174,79
4205,3260,79
4567,6289,79
3639,3982,79
3566,4098,79
4231,3265,79
3938,3492,79
3925,2876,79
3337,5479,79
5689,3817,79
6852,4599,79
5693,3800,79
4448,6223,79
4207,3254,79
4445,6233,79
3733,3627,79
4519,6292,79
4644,6504,79
4208,3267,79
1652,2777,79
2238,3961,79
3900,2874,79
4311,6351,79
4242,3278,79
4329,6344,79
4418,3378,79
4233,3240,79
4363,3380,79
6548,3573,79
3676,5860,79
3406,1639,79
6864,4600,79
4205,3273,79
4485,6288,79
4225,3240,79
4452,6271,79
4252,3271,79
4314,6361,79
2180,2830,79
4479,6211,79
4367,6378,79
4246,3254,79
4186,3288,79
3460,5589,79
4356,6398,79
3622,4022,79
4447,6226,79
4308,6366,79
6853,4620,79
3680,3613,79
4563,6304,79
6253,3786,79
1593,2762,79
4446,3297,79
3677,3900,79
4301,6359,79
3607,3948,79
5686,3823,79
6239,3044,79
1516,3182,79
4205,3257,79
3719,4132,79
6864,4622,79
4423,3383,79
4438,3349,79
3709,3994,79
6876,4628,79
4583,6288,79
6854,4619,79
4298,6366,79
3355,5456,79
4570,6294,79
4458,6296,79
5565,1289,79
6843,4616,79
4359,6395,79
3242,4021,79
4254,3257,79
3608,3949,79
3626,3941,79
6254,3785,79
4111,3074,79
4441,6219,79
4564,6296,79
5737,3826,79
6270,3780,79
3734,4120,79
4241,3250,79
5527,5686,79
4096,2870,79
6234,3796,79
4646,6504,79
4455,6242,79
4586,6296,79
4404,4469,79
6888,4616,79
4185,3251,78
6244,3032,78
4325,6364,78
5683,3827,78
4234,3261,78
4676,6443,78
4364,6242,78
5737,3828,78
3639,3977,78
4864,4495,78
3649,4102,78
5678,3837,78
4376,6400,78
3669,4112,78
3718,4132,78
5701,3888,78
3726,4137,78
3360,1599,78
4371,6375,78
4325,6349,78
4453,6251,78
3892,2865,78
4314,6360,78
4498,6206,78
4295,6367,78
3665,4160,78
3588,4003,78
4489,6289,78
1667,2787,78
1637,2759,78
4181,3298,78
4020,2939,78
4445,3292,78
4445,6275,78
4360,6389,78
4310,6394,78
1511,3152,78
3715,4128,78
2107,2727,78
4321,6356,78
4241,3263,78
5503,3630,78
6262,3786,78
5725,3860,78
6867,4603,78
3768,4182,78
4211,3277,78
4230,3268,78
1578,4131,78
4481,6206,78
5703,3887,78
3666,4164,78
3650,4101,78
4473,6288,78
4454,3296,78
4643,6426,78
4242,3250,78
3514,4483,78
4455,6256,78
4674,6415,78
4191,3250,78
4509,6207,78
3247,4008,78
4447,6267,78
3379,1680,78
4366,3331,78
3924,2356,78
5341,2333,78
4449,6230,78
4475,6288,78
4365,6243,78
3999,2851,78
3701,4052,78
4304,6366,78
4057,3086,78
4511,6300,78
4424,3382,78
4230,3279,78
6249,3781,78
4315,6349,78
4187,3254,78
6220,3721,78
4191,3240,78
4438,6259,78
4485,6213,78
4222,2887,78
4066,2918,78
3627,4090,78
3897,2868,78
1576,2758,78
5342,2332,78
4303,6353,78
3364,1676,78
3620,3934,78
3552,4036,78
4241,3276,78
3891,2784,78
4562,6294,78
4313,6358,78
3627,4094,78
4372,6372,78
1636,2880,78
3665,4090,78
6869,4599,78
4469,6215,78
3683,4173,78
3924,2358,78
4454,6242,78
3649,4174,78
4456,6283,78
4184,3302,78
5709,3802,78
6869,4600,77
4244,3271,77
5740,3800,77
4259,3252,77
2102,2840,77
4198,3278,77
6257,3780,77
4370,6401,77
4319,6397,77
4448,6265,77
4314,6368,77
4220,3236,77
1511,3187,77
4309,6406,77
3622,3933,77
3679,3613,77
1595,2761,77
4181,3299,77
4316,6349,77
3456,5588,77
4213,3239,77
6851,4605,77
4321,6368,77
4483,6208,77
3663,4116,77
3584,4110,77
1652,2779,77
3537,4076,77
4222,3254,77
1991,2896,77
4195,3266,77
4467,6289,77
4187,3256,77
2233,3959,77
4375,6398,77
5670,3872,77
3730,4167,77
4377,6380,77
3541,4075,77
4470,6215,77
3933,3490,77
5722,3860,77
1634,2886,77
5738,3798,77
5680,3831,77
6242,3042,77
3642,3958,77
4196,3264,77
4206,3276,77
4452,6272,77
3641,3954,77
3666,4067,77
4206,3270,77
6846,4614,77
3378,1680,77
3361,1577,77
4450,6248,77
6873,4605,77
5679,3834,77
4432,6297,77
4093,2866,77
4323,6360,77
5722,3855,77
4480,6290,77
4325,6274,77
5684,3801,77
6218,3744,77
4228,3255,77
4213,3277,77
4322,6343,77
4662,6399,77
3032,5032,77
2152,2674,77
4453,6233,77
4014,2934,77
4242,3265,77
4190,3252,77
5744,3818,77
4453,6223,77
1629,2906,77
3011,5067,77
4369,6238,77
5325,2353,77
4508,6298,77
5737,3832,77
4245,3254,77
5688,3819,77
4519,6214,77
4584,6295,77
4185,3298,77
4327,6360,77
4639,4233,77
4684,6410,77
3628,3933,77
6874,4623,77
4456,6242,77
4455,3351,77
4242,3274,77
4460,6212,77
3679,3998,77
4402,6365,77
5721,3854,77
3638,4138,77
3896,2876,77
4425,3381,77
6252,3028,77
4444,6223,77
3689,4075,77
4004,2853,77
4454,6251,77
3679,3888,77
4193,3254,77
1520,3186,77
4674,6414,77
4346,6259,77
4181,3286,77
1559,2752,77
6882,4624,77
4330,6377,77
3704,4049,77
4203,3278,77
1992,2870,77
1605,2949,76
2169,2832,76
3943,3485,76
1991,2894,76
4374,3331,76
4471,6289,76
4252,3255,76
5740,3799,76
4466,6302,76
4694,6396,76
4254,3255,76
5709,3801,76
4575,6294,76
4508,6214,76
4326,6367,76
4449,6272,76
4361,3383,76
4365,6242,76
4503,6290,76
3583,4108,76
3689,4077,76
3725,4139,76
3979,3545,76
3728,4112,76
6855,4618,76
4648,6504,76
6220,3744,76
3515,4482,76
6870,4620,76
3622,3937,76
4215,3241,76
6877,4621,76
4449,6223,76
4323,6354,76
6276,3781,76
3686,3997,76
4460,6299,76
4500,6289,76
4217,3244,76
5326,2339,76
3661,4058,76
4496,6293,76
3710,4082,76
4371,6399,76
4474,6288,76
6003,4792,76
3958,3560,76
4301,6365,76
4244,3266,76
4562,6304,76
6245,3026,76
4581,6296,76
4195,3253,76
6846,4617,76
3654,3969,76
3739,3624,76
3630,4089,76
4475,6212,76
3609,3949,76
3639,3954,76
4478,6289,76
4451,3348,76
5711,3880,76
3674,5846,76
3679,3902,76
4442,6223,76
2120,2760,76
4312,6289,76
4677,6444,76
6883,4617,76
6866,4600,76
4498,6201,76
3586,4104,76
2230,3967,76
4329,6352,76
5663,2498,76
3709,4081,76
6273,3790,76
6246,3026,76
3983,2913,76
3663,4115,76
4458,6218,76
5747,3811,76
3734,3627,76
2153,2784,76
3618,4024,76
4580,6272,76
6179,3079,76
4240,3278,76
6277,3788,76
4195,3252,76
4515,6202,76
4512,6207,76
5732,3796,76
4431,6297,76
4345,6260,76
5740,3802,76
6850,4611,76
3646,3950,76
6220,3766,76
4464,6202,76
3717,4126,76
4419,6306,76
6866,4599,76
3723,4133,76
4203,3277,76
4368,3327,76
4449,6270,76
4319,6358,76
4210,3279,76
6233,3791,76
1547,2734,76
4372,6238,76
4926,4359,76
5707,3888,76
4463,6299,76
4485,6207,76
2149,3964,76
4374,6396,76
4455,6223,76
4431,6298,76
4239,3252,76
6246,3025,75
4019,2937,75
4356,3379,75
4455,6236,75
5697,3887,75
4318,6407,75
3702,4051,75
3652,4140,75
4501,6213,75
4226,3279,75
3733,4131,75
4222,3249,75
5567,1290,75
6862,4621,75
4492,6297,75
2234,3966,75
4205,3239,75
5714,3874,75
6234,3793,75
4678,6459,75
3669,4155,75
4327,6273,75
3605,3946,75
1505,3185,75
4197,3259,75
3666,4160,75
4498,6205,75
1511,3186,75
4234,3275,75
6219,3722,75
5499,3629,75
5709,3516,75
4366,3333,75
4676,6452,75
3983,2920,75
4324,6358,75
2167,2832,75
4377,6393,75
3947,3488,75
4583,6292,75
4588,6301,75
1990,2871,75
4095,2870,75
5562,1281,75
4449,6233,75
6845,4615,75
6867,4600,75
4310,6364,75
3979,3540,75
3714,4147,75
4376,6398,75
3993,4613,75
4491,6297,75
3912,3508,75
4438,6230,75
2950,4458,75
5736,3798,75
4455,3350,75
3952,3556,75
6872,4601,75
4181,3300,75
5739,3802,75
3641,3980,75
4324,6344,75
4677,6438,75
4353,3380,75
6877,4602,75
1523,3151,75
4448,6283,75
5742,3821,75
3655,3966,75
6870,4621,75
4461,6205,75
4436,6231,75
3675,5858,75
3679,4072,75
3453,5587,75
4557,6300,75
4449,3348,75
4685,6414,75
4460,6219,75
3660,4110,75
4308,6287,75
3608,3948,75
1611,2808,75
4481,6207,75
4220,3240,75
6854,4621,75
4516,6296,75
3898,2874,75
6262,3780,75
4185,3257,75
5707,3885,75
2024,2893,75
4373,6372,75
4000,3533,75
4561,6297,75
4230,3262,75
3398,1676,75
4446,6271,75
4519,6297,75
3938,3491,75
3628,4092,75
4219,3239,75
4451,6244,75
3349,1708,75
5727,3844,75
3655,4104,75
4374,3332,75
3541,4074,75
4494,6216,75
6872,4627,75
1604,2942,75
4235,3258,75
3609,3950,75
4455,6257,75
6236,3039,75
4475,6202,75
5566,1283,75
3415,1685,75
3958,3557,75
4348,6256,75
3642,3979,75
4224,3252,75
4445,3294,75
4185,3290,75
1623,2875,75
4370,6239,75
4058,3087,75
3542,4076,75
4495,6293,75
4464,6297,75
1620,2938,75
4684,6400,74
4454,6248,74
3645,3982,74
4255,3265,74
4202,3279,74
4446,6225,74
5690,3815,74
3729,4118,74
3703,4138,74
3901,2874,74
4517,6215,74
3918,2866,74
6872,4620,74
4639,4235,74
2182,3970,74
5505,3634,74
3924,2878,74
4186,3291,74
4451,6251,74
6246,3029,74
4195,3278,74
4445,6236,74
3676,3611,74
4366,6401,74
3399,1676,74
1682,2771,74
4328,6378,74
4336,4512,74
1593,2753,74
3901,2867,74
6243,3031,74
4676,6460,74
4224,3280,74
4465,6204,74
3727,4041,74
6868,4599,74
6250,3787,74
1635,2766,74
1512,3151,74
4337,6375,74
6218,3742,74
6866,4622,74
3628,3934,74
3549,3972,74
3995,2857,74
4685,6416,74
6251,3779,74
4250,3255,74
3453,5596,74
6855,4599,74
3553,5728,74
3340,5480,74
5525,5371,74
6250,2991,74
3920,2862,74
3252,3991,74
3607,3949,74
1991,2870,74
3638,4079,74
4198,3272,74
5681,3832,74
3892,2782,74
5508,2277,74
4208,3250,74
4089,2871,74
4156,4808,74
6260,3780,74
5709,3885,74
3680,5857,74
4221,3239,74
3667,4091,74
5747,3803,74
6875,4621,74
3625,4131,74
5663,2499,74
3768,4183,74
4362,3382,74
3726,4115,74
3725,4138,74
4501,6206,74
3269,5452,74
4188,3252,74
5508,2283,74
4191,3252,74
5935,2980,74
4476,6212,74
4465,6201,74
4419,3378,74
3684,4170,74
3918,2357,74
3904,2874,74
4519,6212,74
4582,6296,74
5649,3837,74
6271,3790,74
4184,3298,74
6854,4625,74
3655,4096,74
4356,3330,74
3678,3888,74
4493,6293,74
6258,3787,74
4323,6277,74
3667,4158,74
4179,3283,74
3942,3488,74
3380,1678,74
6228,3794,74
4181,3289,74
3948,3549,74
6850,4603,74
4518,6207,74
4518,6210,74
6265,3786,74
4449,6311,74
6860,4599,74
3718,4127,74
4676,6444,74
1511,3151,74
6869,4620,74
4183,3239,74
4494,6291,74
4662,6429,74
4197,3262,74
3890,2784,74
4309,6366,74
4179,3308,74
1968,2691,74
6247,3028,74
3670,5842,74
3544,5716,73
4301,6360,73
3609,3951,73
4504,6215,73
4415,3381,73
4451,3351,73
4242,3259,73
4201,3239,73
3553,4144,73
3705,4142,73
3566,4102,73
3706,4145,73
4209,3274,73
1994,2865,73
5738,3802,73
4515,6204,73
4377,6392,73
3586,4001,73
3923,2874,73
3996,3526,73
4676,6441,73
3939,3491,73
4672,6413,73
3716,4126,73
6868,4601,73
5691,3802,73
3641,4102,73
3706,4144,73
5742,3818,73
4460,6207,73
4685,6395,73
1682,2772,73
4652,6413,73
4500,6290,73
4311,6393,73
4375,6400,73
3716,4127,73
4519,6293,73
6248,3779,73
6280,3778,73
4208,3276,73
4243,3253,73
6244,3031,73
4221,3238,73
4520,6213,73
5326,2360,73
4320,6360,73
4566,6293,73
4201,3278,73
5713,3875,73
3606,4124,73
6884,4612,73
2017,2863,73
3706,4149,73
3591,4028,73
4416,3379,73
4439,6230,73
4671,6446,73
3959,3553,73
3626,3942,73
4324,6390,73
4218,3237,73
5713,3788,73
4448,6222,73
3902,2873,73
4373,6401,73
4662,6411,73
4421,3375,73
5510,3631,73
1567,2790,73
4361,3382,73
4322,6396,73
4567,6287,73
4193,3252,73
3889,2785,73
6850,4602,73
4429,6299,73
4445,3295,73
4450,6258,73
3685,4076,73
4185,3300,73
4313,6284,73
6855,4625,73
3652,4101,73
6219,3768,73
4234,3267,73
4201,3240,73
4878,3459,73
3645,4100,73
6278,3779,73
4416,3332,73
5700,3886,73
3890,2828,73
4310,6365,73
4520,6212,73
4249,3255,73
5511,5474,73
4367,3384,73
4370,6377,73
4181,3309,73
6858,4600,73
4414,3375,73
4583,6299,73
4673,6467,73
1520,3150,73
4489,6203,73
5736,3797,73
4498,6204,73
4480,6215,73
3627,3937,73
4353,3272,73
6233,3787,73
4366,3329,73
5682,3828,73
4003,2851,73
2151,2674,73
3662,4060,73
6218,3740,73
3646,4101,73
3735,4168,73
5735,3836,73
4252,3266,73
4673,6433,73
4646,6498,73
4219,3254,73
5508,5609,73
4207,3270,73
4180,3298,73
3735,3627,73
3915,3502,73
5745,3799,73
3690,4076,73
3906,3509,73
4131,4818,73
4481,6205,73
3703,4142,73
4471,6214,73
3028,5031,73
6266,3788,73
3944,3487,73
6852,4617,73
6876,4622,73
1614,2906,73
4672,6465,73
4255,3258,73
6846,4613,73
4684,6427,73
3717,4125,73
4326,6349,73
5727,3792,72
3669,3894,72
6247,3791,72
4376,6235,72
6865,4622,72
4361,6245,72
4663,6431,72
3628,3932,72
6214,2978,72
5340,2332,72
4435,6297,72
4242,3269,72
5558,1290,72
5740,3828,72
3586,4107,72
3935,3494,72
4491,6206,72
3659,4113,72
4182,3243,72
4378,6382,72
4179,3287,72
4582,6287,72
3977,3542,72
3728,4113,72
4238,3278,72
2165,2721,72
5725,3859,72
4380,6232,72
3808,4744,72
1510,3186,72
4197,3263,72
4313,6351,72
4222,2886,72
2155,2784,72
4461,6286,72
4415,3384,72
5711,3484,72
6244,3027,72
4230,3267,72
4183,3300,72
4511,6202,72
3663,4121,72
6251,3028,72
3723,4137,72
4508,6213,72
5744,3802,72
5677,3510,72
4514,6201,72
4331,6377,72
4310,6350,72
4320,6280,72
4490,6288,72
6228,3761,72
5512,5465,72
6243,3036,72
6847,4613,72
4314,6354,72
1517,3156,72
4466,6303,72
1546,2735,72
4248,3266,72
1636,2765,72
3653,4106,72
4519,6207,72
4214,3281,72
4317,6367,72
4200,3242,72
3455,5598,72
3952,3561,72
4480,6299,72
1576,2759,72
2216,3971,72
3666,4111,72
4446,6227,72
3832,4776,72
4378,6384,72
6011,4786,72
4367,6241,72
4450,6243,72
4359,3379,72
6231,3739,72
3538,4073,72
3631,4033,72
4679,6441,72
4472,6288,72
6219,3720,72
5734,3834,72
3665,4066,72
4442,6275,72
4449,6283,72
4561,6159,72
5520,5705,72
6874,4616,72
4684,6399,72
4242,3273,72
4327,4514,72
6873,4601,72
3662,4113,72
2216,3967,72
3933,3491,72
4488,6300,72
4224,3279,72
4230,3256,72
3826,4735,72
2023,2915,72
4445,6225,72
2217,3972,72
4220,2891,72
5701,3887,72
4433,6296,72
4190,3260,72
5717,3872,72
3820,4739,72
3625,4133,72
4652,6503,72
4580,6268,72
4582,6277,72
4320,6357,72
4449,6234,72
6242,3040,72
4480,6204,72
1711,6139,72
6879,4621,72
4642,6505,72
1615,2903,72
5506,2307,72
5669,3872,72
3994,4613,72
4329,6374,72
6882,4623,72
4197,3264,72
4662,6398,72
4318,6345,72
3922,2867,72
4489,6295,72
4368,6377,72
4568,6294,72
4316,4458,72
6253,3780,72
6888,4605,72
6860,4621,72
3609,3955,72
4677,6449,72
3919,2866,72
3650,4174,72
6871,4626,72
4339,4511,72
4576,6293,72
3942,2863,72
1991,2893,72
4519,6213,72
5744,3803,72
4472,6204,72
5643,3517,72
4684,6397,72
1990,2894,71
3672,4083,71
3671,3888,71
3942,2864,71
4449,6240,71
3734,4121,71
4479,6213,71
3919,2874,71
4479,6289,71
3893,2782,71
3634,4140,71
4311,6350,71
4235,3271,71
4301,6364,71
3728,4164,71
4474,6298,71
6844,4615,71
4196,3262,71
2238,3962,71
4242,3275,71
5699,3886,71
6882,4620,71
5730,3795,71
4414,3379,71
4510,6207,71
3681,4173,71
3652,3964,71
4196,3261,71
4364,3381,71
3672,3889,71
4366,3328,71
4314,6351,71
4468,6302,71
4490,6216,71
5528,5709,71
4231,3279,71
4509,6290,71
3539,4077,71
4645,6504,71
4305,6366,71
4309,6351,71
3833,4732,71
4514,6298,71
4254,3262,71
4448,6274,71
4507,6215,71
3901,3509,71
4348,4493,71
5515,5613,71
3639,5083,71
4326,6385,71
4195,3268,71
4421,3385,71
3555,3976,71
6881,4600,71
5643,3855,71
3569,4095,71
3646,3954,71
4158,3317,71
3452,5593,71
4407,3331,71
1967,2691,71
1565,2796,71
4679,6456,71
4366,3327,71
2153,2757,71
4688,6414,71
3904,2872,71
4314,6350,71
5526,5439,71
4393,6381,71
4321,6362,71
4253,3264,71
4186,3295,71
6847,4615,71
4236,3270,71
4241,3262,71
4480,6289,71
3733,4121,71
4517,6292,71
3677,3614,71
4226,3255,71
4684,6402,71
1995,2889,71
4421,3379,71
3898,2873,71
4305,6365,71
2089,2789,71
1667,2788,71
3903,2870,71
4376,6382,71
4319,6365,71
4362,6378,71
3727,4161,71
4206,3272,71
4663,6414,71
5508,5472,71
2229,3967,71
4463,6204,71
3643,3959,71
4442,6218,71
3634,4139,71
1625,2756,71
4240,3264,71
6861,4619,71
3907,3509,71
3727,4113,71
3948,3553,71
4647,6500,71
4240,3275,71
3374,1710,71
4014,2937,71
5328,2332,71
4220,3254,71
6865,4623,71
4444,6275,71
5524,5706,71
4164,4797,71
6883,4623,71
6852,4615,71
3813,4780,71
4487,6205,71
4557,6297,71
4319,6357,71
4678,6449,71
3682,4169,71
3950,3556,71
6277,3781,71
3606,3945,71
4467,6204,70
3692,4124,70
5678,3836,70
4684,6432,70
3698,4128,70
4178,3298,70
4587,6296,70
4321,6400,70
4449,6310,70
3998,3531,70
2116,2861,70
6262,3776,70
6258,3791,70
4490,6207,70
5709,3799,70
4465,6316,70
3361,1594,70
4296,6365,70
2948,4456,70
5509,2283,70
4682,6431,70
1583,4133,70
5708,3883,70
6867,4601,70
6224,3739,70
4358,3386,70
4500,6297,70
4254,3261,70
4235,3272,70
4246,3269,70
5725,3792,70
4361,6396,70
3725,4133,70
4370,3327,70
4584,6294,70
3405,1633,70
5680,3834,70
4582,6286,70
4012,2935,70
4218,3253,70
6228,3719,70
4223,3239,70
3583,4111,70
4464,6212,70
3395,1676,70
4437,6277,70
1510,3185,70
3664,4090,70
4314,6356,70
4320,6397,70
4584,6296,70
4332,6374,70
3832,4732,70
4568,6286,70
3455,5597,70
5560,1285,70
4518,6298,70
2167,2842,70
4228,3251,70
3676,4072,70
4446,6236,70
4479,6212,70
6247,3025,70
4234,3256,70
2215,3972,70
5656,3865,70
4245,3266,70
6852,4626,70
4372,6401,70
4444,6224,70
3711,4147,70
3454,5593,70
4303,6352,70
4169,4809,70
4304,6365,70
4403,3329,70
6229,3794,70
3339,5481,70
5456,4190,70
4637,6505,70
4343,6261,70
3932,3490,70
4647,6415,70
4457,6281,70
6259,3792,70
4243,3251,70
4234,3239,70
5678,3838,70
3666,5841,70
3614,3957,70
4326,6360,70
4260,3252,70
4298,6355,70
5520,5709,70
2150,2674,70
3660,4094,70
4002,2852,70
4243,3265,70
4182,3246,70
2068,2713,70
4248,3255,70
4662,6416,70
3620,4131,70
4674,6435,70
4488,6301,70
3663,4091,70
5730,3846,70
4557,6299,70
3651,4110,70
3629,4090,70
2069,2712,70
3898,2868,70
3918,2874,70
3919,3504,70
4509,6296,70
4185,3253,70
4178,3299,70
4019,2939,70
4159,4804,70
4450,6257,70
1653,2820,70
3662,4157,70
4378,6389,70
6245,3030,70
3585,4000,70
4208,3254,70
3660,4096,70
4445,6269,70
4367,3327,70
4150,4804,70
3608,3950,70
2011,2795,70
4494,6290,70
3676,3895,70
1655,2813,70
3454,5588,70
4448,6225,70
4255,3269,70
4490,6218,70
4225,3280,70
3500,5637,70
4454,6267,70
4662,6412,70
4449,6221,70
4446,3294,70
4454,6253,70
4589,6300,70
3729,4038,70
4095,2866,70
4303,6356,70
4477,6289,70
3242,4020,70
4334,6372,70
5668,3853,70
6885,4620,70
5648,3837,70
5327,2335,70
3638,3979,70
4446,6232,70
3621,3935,70
4328,6379,70
6010,4786,70
6238,3843,70
5741,3802,70
4467,6215,70
6845,4619,70
2024,2868,70
6847,4612,70
4216,3244,70
6874,4624,70
4458,6224,70
6237,3039,70
3744,4118,70
4227,3244,70
4447,3345,70
4362,3381,70
4655,6414,70
2060,2878,69
4297,6368,69
3661,4107,69
6258,3789,69
3612,3957,69
3886,2777,69
4255,3271,69
5509,5468,69
3504,5644,69
2155,2792,69
4183,3296,69
4185,3255,69
4196,3256,69
2123,2760,69
3894,2872,69
5671,3872,69
6853,4603,69
4335,6373,69
4167,3253,69
1513,3150,69
3540,4075,69
6867,4623,69
4693,6467,69
3640,4133,69
3589,4027,69
4185,3256,69
3832,4775,69
4317,6358,69
4489,6284,69
4488,6289,69
4152,4803,69
6220,2977,69
5720,3850,69
4318,4453,69
3733,4122,69
3737,4124,69
3246,4016,69
5747,3812,69
6267,3787,69
3885,2786,69
1620,2882,69
6239,3845,69
3676,3613,69
6872,4617,69
3733,4167,69
4355,3387,69
4515,6290,69
4363,3272,69
4498,6298,69
1577,2749,69
2160,3964,69
4254,3259,69
3552,4029,69
4570,6292,69
4230,3269,69
4366,6223,69
4652,6502,69
6859,4600,69
6218,3762,69
1524,3151,69
3651,4101,69
3655,3965,69
4455,6264,69
4519,6206,69
4318,6358,69
5558,1291,69
3628,4091,69
3717,4127,69
4453,6222,69
4320,6369,69
3914,3504,69
6249,2993,69
4195,3277,69
4204,3279,69
6871,4627,69
3730,4166,69
1513,3153,69
4350,4493,69
3919,2868,69
5676,3841,69
4581,6294,69
4685,6413,69
4318,6357,69
4471,6215,69
3365,1677,69
1505,3186,69
6254,3782,69
4471,6204,69
1991,2917,69
3640,3981,69
5662,2503,69
2152,2756,69
1612,2808,69
5395,4503,69
4013,2937,69
5341,2360,69
6218,3741,69
4202,3277,69
6873,4627,69
4684,6404,69
6242,3759,69
3609,4119,69
3607,3953,69
4446,3350,69
3906,3510,69
4338,4512,69
4445,6273,69
5741,3821,69
4674,6444,69
5706,3803,69
4678,6457,69
4221,3253,69
4219,3236,69
4210,3276,69
4493,6206,69
4661,6413,69
4192,3249,69
6860,4620,69
6265,3787,69
1520,3152,69
4298,6354,69
4312,6351,69
3678,4171,69
4346,4490,69
3605,3945,69
4227,3279,69
3660,4093,69
4479,6302,69
4588,6300,69
4487,6215,69
3909,3509,69
4194,3251,69
4367,6402,69
3581,4054,69
4460,6253,69
5527,5383,69
4467,6296,69
4447,6227,69
4209,3265,69
4320,6396,69
4456,6261,69
6880,4621,69
1629,2905,69
4191,3253,69
5327,2339,69
5731,3846,69
4684,6396,69
4183,3297,69
6875,4616,69
3638,3957,69
1634,2778,69
4326,6358,69
4296,6352,69
4242,3256,69
4460,6252,69
3982,2917,69
4683,6414,69
4643,6504,69
6234,3787,69
4217,3280,69
3736,3627,69
2950,4459,69
3681,4071,69
6284,3723,69
4404,4471,69
4215,3252,69
4188,3250,69
6226,3746,69
3682,4077,69
2157,2792,69
4453,3294,68
4448,3296,68
4447,6270,68
3539,4072,68
4231,3264,68
6249,2992,68
3958,3561,68
3936,3494,68
5683,3800,68
3639,4134,68
4325,6346,68
4459,6227,68
4090,2866,68
4216,3280,68
4332,6344,68
4684,6413,68
3623,3933,68
4250,3266,68
3919,2875,68
6875,4600,68
3535,4077,68
6251,3781,68
5341,2335,68
6245,3029,68
4447,3296,68
3620,4024,68
4240,3280,68
4220,3239,68
3648,4177,68
4454,6236,68
5702,3887,68
4639,4232,68
1515,3186,68
6245,3044,68
6177,3080,68
1594,2748,68
3994,2858,68
3539,4078,68
3722,4135,68
4446,3295,68
4438,6261,68
6226,3783,68
4232,3253,68
5743,3819,68
4462,6204,68
3676,3614,68
4198,3260,68
3554,3977,68
4640,4790,68
1519,3186,68
4493,6204,68
3010,5066,68
4450,6245,68
4510,6288,68
4449,6222,68
1621,2879,68
2232,3956,68
3926,2869,68
6221,3743,68
6852,4604,68
4449,6241,68
6227,3792,68
4355,6399,68
3941,3492,68
4454,6222,68
4200,3249,68
3653,3967,68
4672,6395,68
3705,4052,68
4502,6291,68
4367,3385,68
6214,2968,68
4674,6397,68
3729,4120,68
3640,3952,68
3885,2779,68
6882,4625,68
6225,3783,68
4378,6383,68
4249,3269,68
3680,5858,68
4494,6296,68
3940,3492,68
4454,6266,68
3904,2866,68
3589,4001,68
3718,4130,68
6852,4625,68
6252,3784,68
6851,4606,68
3688,4082,68
4456,3351,68
4204,3276,68
3454,5586,68
3681,3615,68
4254,3263,68
4415,3375,68
2021,2698,68
6236,3783,68
4877,3461,68
3664,4161,68
3662,4112,68
6224,3794,68
5696,3887,68
4233,3253,68
4184,3297,68
6219,3734,68
6241,3044,68
4005,2863,68
4242,3276,68
4314,6353,68
5565,1285,68
2228,3967,68
5392,4504,68
4232,3240,68
4213,3252,68
4319,6280,68
3646,4171,68
4219,3244,68
5750,3805,68
4296,6353,68
2182,2830,68
5663,2497,68
3611,4055,68
4307,6366,68
6256,3029,68
3704,4141,68
4020,2933,68
6873,4613,68
1611,2802,68
6851,4626,68
3897,2873,68
3719,4088,68
4489,6206,68
1619,2946,68
3812,4776,68
5744,3799,68
1655,2819,68
4574,6291,68
5662,2502,68
4474,6202,68
3604,4147,68
4303,6357,68
4501,6204,68
3728,4161,68
5527,5712,68
3631,4088,68
4238,3246,68
2061,2878,68
3920,2875,68
3675,3615,68
5745,3801,68
3589,3983,68
4661,6417,68
6843,4615,68
4443,3349,68
3651,4100,68
2234,3960,68
3976,3540,68
4438,6276,68
4368,3384,68
4188,3254,67
3957,3554,67
5714,3789,67
4482,6206,67
4319,6282,67
4690,6388,67
3934,3493,67
3957,3561,67
6848,4611,67
6863,4623,67
4334,4511,67
6275,3780,67
6854,4618,67
3673,4064,67
4473,6211,67
1990,2895,67
6870,4600,67
3730,4164,67
4417,3329,67
4437,6258,67
3004,5066,67
4378,6390,67
6858,4601,67
6880,4619,67
4192,3260,67
4254,3254,67
3629,4085,67
3639,3978,67
1522,3151,67
5695,3888,67
3678,3611,67
4902,3484,67
5736,3834,67
3950,3555,67
2951,4460,67
6878,4621,67
3722,4144,67
5339,2353,67
7284,4360,67
4241,3248,67
5684,3824,67
4206,3263,67
3716,4124,67
3654,3967,67
3681,4175,67
4204,3275,67
3458,5587,67
4672,6431,67
4475,6289,67
4323,6347,67
4685,6412,67
5523,5706,67
5527,5711,67
1650,2784,67
4497,6291,67
6868,4620,67
3637,4138,67
3584,3998,67
4206,3239,67
5514,5617,67
4240,3279,67
4645,6496,67
4516,6203,67
3643,3979,67
5738,3828,67
4361,6246,67
4926,4358,67
4326,6344,67
